2.96244 1.307 -4.85779 2.79891 4.46907 
2.96244 0.657733 -1.42535 0.150811 4.77292 
2.96244 2.2815 -3.23203 2.99495 4.64044 
2.96244 0.90066 -3.32381 2.82495 0.844664 
2.96244 1.36858 -1.8956 2.49549 2.69419 
2.96244 0.844994 -3.58662 0.875412 4.11279 
2.96244 1.36479 -0.888791 0.600933 5.04295 
2.96244 1.3143 -4.02861 1.87876 1.18051 
2.96244 0.781634 -4.18079 2.41037 1.65602 
2.96244 1.37714 -2.33944 2.97734 0.551615 
2.96244 1.23156 -1.44184 0.755951 1.46635 
2.96244 2.6035 -3.96443 0.869269 3.41869 
2.96244 0.87237 -3.57949 0.0996756 5.11216 
2.96244 2.04959 -2.45297 0.240791 5.11271 
2.96244 1.27216 -4.32394 3.35554 2.33931 
2.96244 1.23772 -4.90279 2.51412 1.33193 
2.96244 0.51055 -2.48138 1.17299 5.46392 
2.96244 2.42691 -4.2018 2.01703 0.398376 
2.96244 1.65871 -3.29068 3.26811 5.59645 
2.96244 0.813268 -4.89426 3.27668 2.67292 
2.96244 0.102605 -3.05474 3.278 2.29425 
2.96244 1.09987 -1.50373 3.14191 2.9536 
2.96244 0.230425 -1.53208 0.987929 1.41785 
2.96244 0.368321 -0.351918 2.50769 0.677354 
2.96244 0.520492 -2.09193 2.96161 4.17073 
2.96244 1.71499 -0.355171 0.788005 1.58991 
2.96244 2.31399 -3.33048 1.95051 0.194719 
2.96244 0.0843234 -2.38271 0.105733 0.195187 
2.96244 2.34141 -1.16909 0.211836 1.62107 
2.96244 2.39404 -3.4835 1.57601 2.48403 
2.96244 0.737395 -3.32798 3.10867 5.5462 
2.96244 2.48374 -3.70628 3.11172 4.66407 
2.96244 1.43516 -3.56795 1.17181 1.80133 
2.96244 2.00745 -4.45389 2.95783 5.25501 
2.96244 1.72119 -3.79206 1.64805 3.75914 
2.96244 0.227149 -2.57819 1.10037 3.44116 
2.96244 0.727463 -2.66126 2.83848 4.87397 
2.96244 1.16504 -1.31923 3.10579 5.46758 
2.96244 0.963334 -3.90208 0.156797 3.79154 
2.96244 0.967534 -1.10016 0.194875 4.99684 
2.96244 1.27742 -3.37358 2.62083 0.541081 
2.96244 2.26742 -2.91756 3.14447 2.01779 
2.96244 0.845673 -0.71328 2.18875 5.35865 
