2.96244 1.04883 -2.43523 2.85389 1.92347 
2.96244 1.04883 -2.43523 0.351826 5.63065 
2.96244 1.04883 -2.43523 2.02129 1.83512 
2.96244 1.04883 -2.43523 2.4001 2.01576 
2.96244 1.04883 -2.43523 3.34078 4.31208 
2.96244 1.04883 -2.43523 2.35503 4.76117 
2.96244 1.04883 -2.43523 3.28745 3.31672 
2.96244 1.04883 -2.43523 0.947094 0.827794 
2.96244 1.04883 -2.43523 2.03373 2.37285 
2.96244 1.04883 -2.43523 0.398296 1.74008 
2.96244 1.04883 -2.43523 0.859423 3.43381 
2.96244 1.04883 -2.43523 2.4399 1.00574 
2.96244 1.04883 -2.43523 0.211501 1.29671 
2.96244 1.04883 -2.43523 1.86078 2.57582 
2.96244 1.04883 -2.43523 1.86419 4.73479 
2.96244 1.04883 -2.43523 1.48144 3.6378 
2.96244 1.04883 -2.43523 0.881428 5.6276 
2.96244 1.04883 -2.43523 2.97786 5.2665 
2.96244 1.04883 -2.43523 1.79298 0.242879 
2.96244 1.04883 -2.43523 0.659506 2.93497 
2.96244 1.04883 -2.43523 2.80999 4.20471 
2.96244 1.04883 -2.43523 2.19734 0.89842 
2.96244 1.04883 -2.43523 0.275852 3.68829 
2.96244 1.04883 -2.43523 1.45791 4.4286 
2.96244 1.04883 -2.43523 2.26144 2.96872 
2.96244 1.04883 -2.43523 2.51298 4.22 
2.96244 1.04883 -2.43523 1.30035 1.09932 
2.96244 1.04883 -2.43523 2.87401 5.04352 
2.96244 1.04883 -2.43523 1.19399 1.23062 
2.96244 1.04883 -2.43523 0.389904 0.495494 
2.96244 1.04883 -2.43523 1.90023 0.980574 
2.96244 1.04883 -2.43523 3.07351 5.41579 
2.96244 1.04883 -2.43523 0.344302 0.633199 
2.96244 1.04883 -2.43523 1.06658 4.86838 
2.96244 1.04883 -2.43523 2.55347 0.160973 
2.96244 1.04883 -2.43523 3.35475 4.74241 
2.96244 1.04883 -2.43523 1.75744 1.69735 
2.96244 1.04883 -2.43523 0.731604 0.591309 
2.96244 1.04883 -2.43523 0.423514 2.99113 
2.96244 1.04883 -2.43523 2.2839 1.64597 
2.96244 1.04883 -2.43523 3.3467 3.45189 
2.96244 1.04883 -2.43523 2.13945 1.71717 
2.96244 1.04883 -2.43523 1.7638 0.437207 
2.96244 1.04883 -2.43523 0.861552 1.57876 
2.96244 1.04883 -2.43523 0.360269 2.94257 
2.96244 1.04883 -2.43523 0.0924507 5.02227 
2.96244 1.04883 -2.43523 2.75767 2.2623 
2.96244 1.04883 -2.43523 2.61122 0.955081 
2.96244 1.04883 -2.43523 0.602819 4.45859 
2.96244 1.04883 -2.43523 0.0640602 1.32439 
